Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.62641E-4,28.765917899,0.417265011,0.090036608,0.178861789,0
2.66148E-4,29.00396231,0.421450997,0.089146136,0.178861789,0
2.68208E-4,29.271502875,0.42389738,0.088156723,0.18699187,0
2.72095E-4,29.514582012,0.428482225,0.087266251,0.18699187,0
2.77333E-4,29.761606374,0.434605142,0.086375779,0.18699187,0
2.82083E-4,30.013438412,0.440099889,0.085485307,0.195121951,0
2.84803E-4,30.268619393,0.443222381,0.084594835,0.203252033,0
2.87313E-4,30.526438383,0.446088197,0.083704363,0.203252033,0
2.9062E-4,30.757439795,0.449841815,0.082912833,0.203252033,0
2.93647E-4,31.020876133,0.453256089,0.082022361,0.203252033,0
2.959E-4,31.256787074,0.455782483,0.08123083,0.211382114,0
3.00596E-4,31.525441872,0.461012049,0.080340358,0.211382114,0
3.03351E-4,31.767576644,0.464056906,0.079548828,0.211382114,0
3.06731E-4,32.01153994,0.46776877,0.078757297,0.211382114,0
3.1318E-4,32.260296823,0.474779038,0.077965766,0.219512195,0
3.14714E-4,32.511391847,0.476433324,0.077174236,0.219512195,0
3.17977E-4,32.76476804,0.479934107,0.076382705,0.227642276,0
3.23456E-4,33.021817464,0.48576031,0.075591174,0.227642276,0
3.2571E-4,33.281472757,0.488137931,0.074799644,0.227642276,0
3.29189E-4,33.510921278,0.491785926,0.074107055,0.227642276,0
3.31834E-4,33.775731381,0.49454276,0.073315524,0.227642276,0
3.3475E-4,34.009288714,0.497564087,0.072622935,0.235772358,0
3.39653E-4,34.279435346,0.502603532,0.071831404,0.243902439,0
3.42656E-4,34.518073749,0.505665188,0.071138815,0.25203252,0
3.45858E-4,34.758938502,0.50890966,0.070446225,0.25203252,0
3.47395E-4,35.00188734,0.510459232,0.069753636,0.260162602,0
3.53232E-4,35.282350578,0.516298952,0.068962105,0.260162602,0
3.55764E-4,35.530444216,0.518810327,0.068269516,0.260162602,0
3.59949E-4,35.780968924,0.52293334,0.067576927,0.260162602,0
3.69241E-4,36.036057044,0.531961373,0.066884338,0.260162602,0
3.75506E-4,36.260020913,0.537951824,0.06629069,0.260162602,0
3.8356E-4,36.526131189,0.545540612,0.0655981,0.260162602,0
3.87738E-4,36.758047296,0.549427351,0.065004452,0.268292683,0
3.90911E-4,37.031094656,0.552357327,0.064311863,0.276422764,0
3.94517E-4,37.267254406,0.555664853,0.063718215,0.276422764,0
3.99805E-4,37.505968647,0.560469288,0.063124567,0.276422764,0
4.04658E-4,37.788285182,0.564833062,0.062431978,0.276422764,0
4.08878E-4,38.032263237,0.56859278,0.06183833,0.284552846,0
4.1428E-4,38.279248675,0.573358113,0.061244682,0.284552846,0
4.18757E-4,38.529389059,0.577267302,0.060651034,0.284552846,0
4.2326E-4,38.782381118,0.581163217,0.060057386,0.284552846,0
4.26817E-4,39.037689841,0.584215692,0.059463738,0.284552846,0
4.32001E-4,39.252464489,0.588623774,0.058969031,0.292682927,0
4.38076E-4,39.513123346,0.59372985,0.058375383,0.300813008,0
4.42129E-4,39.777279206,0.597101724,0.057781735,0.300813008,0
4.44435E-4,40.04346605,0.599007903,0.057188087,0.300813008,0
4.48006E-4,40.266508546,0.601941349,0.056693381,0.308943089,0
4.52658E-4,40.536601842,0.605730503,0.056099733,0.308943089,0
4.57249E-4,40.763889895,0.609434915,0.055605026,0.308943089,0
4.66427E-4,41.04192226,0.616735861,0.055011378,0.308943089,0
4.75015E-4,41.278167221,0.623444098,0.054516672,0.308943089,0
4.80234E-4,41.517509844,0.627463417,0.054021965,0.308943089,0
4.88887E-4,41.760546684,0.634032556,0.053527258,0.308943089,0
4.96529E-4,42.007331167,0.639738451,0.053032552,0.308943089,0
5.00137E-4,42.25658048,0.642400908,0.052537845,0.308943089,0
5.04082E-4,42.507530532,0.645289523,0.052043138,0.308943089,0
5.10951E-4,42.761443507,0.650264717,0.051548432,0.308943089,0
5.20297E-4,43.019866795,0.656920652,0.051053725,0.308943089,0
5.2723E-4,43.281961185,0.661776587,0.050559019,0.308943089,0
5.30292E-4,43.546543677,0.663899259,0.050064312,0.308943089,0
5.37379E-4,43.760287357,0.668761517,0.049668547,0.308943089,0
5.44026E-4,44.030659128,0.673258147,0.04917384,0.317073171,0
5.50401E-4,44.304264819,0.677512906,0.048679133,0.317073171,0
5.53272E-4,44.525069447,0.679410767,0.048283368,0.325203252,0
5.58581E-4,44.803331087,0.682891297,0.047788661,0.325203252,0
