X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-46.97554,-23.27613,train,4.5614725008727615E-4,81.39124144508915,0.9141954395651035
-46.49387,-23.22769,train,4.66856350934117E-4,82.18089870560559,0.9190024121584778
-44.69704,-23.0839,train,4.143011173552338E-4,78.76095483799432,0.8925149107065415
-44.0333,-22.95,train,2.9718690133228947E-4,68.71110861051403,0.7980863333742532
-46.81876,-22.90755,train,3.5484263005835365E-4,74.26363389184252,0.8519649933459297
-44.61708,-22.88772,train,3.7300195823212996E-4,75.72268365638364,0.8657521845900001
-46.93278,-22.83694,train,3.4716957492005897E-4,73.59162174037053,0.8457218855236229
-50.67261,-22.65988,train,1.9446730425637195E-4,53.38977006998825,0.6489830871916666
-43.13306,-22.56202,train,3.512064385591858E-4,73.97746807889314,0.8490385767551019
-43.17555,-22.5478,train,3.40774180589995E-4,73.01162763836486,0.840317619704431
-43.07365,-22.49561,train,3.793660009565699E-4,76.20047195411836,0.8702737532688064
-42.25182,-22.48442,train,2.84165748563437E-4,67.27116016000198,0.7834243302733052
-64.73333,-22.43333,train,1.266969342076861E-4,33.878784211157345,0.49443413146747217
-44.61432,-22.42769,train,1.9170707135129735E-4,52.87959862161997,0.6437280983771988
-47.7657,-22.4138,train,2.1737002886102166E-4,57.79402937086747,0.6897008395113926
-49.69644,-22.40391,train,2.6240002421864806E-4,65.00328640404081,0.7565001164454634
-41.84148,-22.40064,train,2.2122363866170826E-4,58.441441672122764,0.6960719985736823
-41.89834,-22.33321,train,2.0363197144612384E-4,55.49670582104303,0.6658813625718221
-49.0667,-22.3167,train,1.960251675383529E-4,53.78052778975946,0.6519146874338813
-48.0667,-22.3167,train,2.3698657133814965E-4,60.93213809610574,0.7207993803609178
-42.00623,-22.30951,train,3.0648226025213393E-4,69.75001448997857,0.807941818476901
-43.29,-22.29,train,3.329914515055828E-4,72.49962684736595,0.8334850180841451
-63.97672,-22.28517,train,8.953682693374501E-5,17.98154002638278,0.38246796580481124
-47.7635,-22.264,train,2.1880976763328423E-4,58.078794432114385,0.6920966340488683
-54.8143,-22.2074,train,1.631866882186381E-4,46.11751073058185,0.5846030409207918
-48.75,-22.1667,train,2.0047703116796387E-4,54.761966384591155,0.6601579834624534
-48.2683,-22.10363,train,2.074854321805021E-4,56.016963196206,0.6727413279315266
-41.94,-21.95,train,2.8922664010495164E-4,67.66170655546622,0.7892453773900621
-49.95,-21.4667,train,1.6019537693679996E-4,45.30183790256084,0.5778594102261838
-50.05,-21.2011,train,1.394059883768988E-4,39.03182618165384,0.5278679377585394
-50.65806,-21.1394,train,1.3375018813039104E-4,36.821682100984816,0.5132712830334423
-42.58142,-21.07194,train,1.5704162462357375E-4,44.650720898832624,0.5706309803595642
-49.92889,-21.03389,train,1.1935873988854413E-4,30.933822971466125,0.4740617899293619
-56.79344,-20.73604,train,1.3591947325442049E-4,37.7586502820731,0.518922440450915
-51.5167,-20.6667,train,1.0515706851322447E-4,24.094523828068105,0.4322740154779968
-47.4,-20.5333,train,2.6047235794448426E-4,64.7021827665889,0.7539600019159919
-47.7806,-20.5061,train,1.4722606241175808E-4,41.89105959526335,0.547331928059783
-41.866667,-20.5,train,1.4268788391935726E-4,40.38272667981787,0.5361363964856489
-40.70185,-20.34373,train,3.1002200713170226E-4,70.19025659053835,0.8115670923754337
-47.7833,-20.3333,train,1.577733330342059E-4,44.82969088914227,0.5723190132973843
-46.7833,-20.3333,train,1.8146974856453338E-4,51.13814335029735,0.62354174734856
-46.59888,-20.30444,train,1.7496352474449562E-4,49.42454182166137,0.6101220974568173
-43.34994,-20.08885,train,1.6356778509972177E-4,46.25681501471995,0.585454415225058
-40.15222,-19.94421,train,2.4303454882545643E-4,61.84852432809352,0.7297436069014461
-40.6,-19.9167,train,3.532103359569399E-4,74.13632506021332,0.850658402283088
-40.10131,-19.79301,train,2.08804533225362E-4,56.33482651369716,0.6750570975437044
-40.22172,-19.71047,train,2.38969929207975E-4,61.218238896213634,0.7237646774128641
-39.99452,-19.70766,train,4.73284861395035E-5,5.56434573778149,0.22492416232438983
-43.96218,-19.61569,train,1.4141071221491613E-4,39.787613730782795,0.5329360224121962
-40.6167,-19.5333,train,1.9672447477859714E-4,53.93156992984636,0.6532226753767281
