Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.40593E-4,24.507480225,0.495048967,0.031918067,0.208955224,0
9.59106E-4,24.793281635,0.501794451,0.031619767,0.208955224,0
9.7485E-4,25.084138004,0.507460056,0.031321468,0.208955224,0
1.01289E-3,25.284464488,0.520884596,0.031122601,0.208955224,0
1.03346E-3,25.592737852,0.527990464,0.030824301,0.223880597,0
1.03747E-3,25.799934311,0.529362927,0.030625435,0.223880597,0
1.04816E-3,26.008544117,0.533003325,0.030426569,0.223880597,0
1.06209E-3,26.326373272,0.537707316,0.030128269,0.223880597,0
1.07674E-3,26.54112762,0.54260172,0.029929402,0.223880597,0
1.09589E-3,26.759409625,0.548918437,0.029730536,0.223880597,0
1.10627E-3,27.090583423,0.5523066,0.029432236,0.223880597,0
1.1275E-3,27.314208869,0.559158783,0.02923337,0.223880597,0
1.13819E-3,27.5413207,0.56256831,0.029034503,0.223880597,0
1.15582E-3,27.772066633,0.568136168,0.028835637,0.223880597,0
1.16433E-3,28.004924685,0.570796425,0.02863677,0.23880597,0
1.18951E-3,28.361267489,0.578577699,0.028338471,0.23880597,0
1.19223E-3,28.599662504,0.579409539,0.028139604,0.23880597,0
1.20251E-3,28.840129784,0.582539854,0.027940738,0.23880597,0
1.22104E-3,29.08307499,0.588119227,0.027741871,0.23880597,0
1.23147E-3,29.329146765,0.591230426,0.027543005,0.23880597,0
1.23644E-3,29.575950787,0.592702462,0.027344138,0.253731343,0
1.24017E-3,29.823635573,0.593803933,0.027145272,0.253731343,0
1.24831E-3,30.072802892,0.596200443,0.026946405,0.268656716,0
1.28341E-3,30.326126115,0.606366511,0.026747539,0.268656716,0
1.28811E-3,30.583339553,0.607707272,0.026548673,0.268656716,0
1.30881E-3,30.844424923,0.613562076,0.026349806,0.268656716,0
1.32663E-3,31.109739667,0.618532158,0.02615094,0.268656716,0
1.34518E-3,31.377102202,0.623640153,0.025952073,0.268656716,0
1.36352E-3,31.513454035,0.628619396,0.02585264,0.268656716,0
1.39011E-3,31.790480492,0.635725868,0.025653773,0.268656716,0
1.40322E-3,32.071016894,0.639177332,0.025454907,0.268656716,0
1.4181E-3,32.353309038,0.643055719,0.025256041,0.268656716,0
1.43196E-3,32.63845234,0.646633413,0.025057174,0.28358209,0
1.44184E-3,32.782636136,0.649159352,0.024957741,0.28358209,0
1.45424E-3,33.072498551,0.652306795,0.024758874,0.28358209,0
1.4668E-3,33.364606625,0.655463532,0.024560008,0.28358209,0
1.46991E-3,33.511597749,0.65624187,0.024460575,0.28358209,0
1.49271E-3,33.809571343,0.661887531,0.024261708,0.28358209,0
1.49444E-3,34.10841412,0.66231397,0.024062842,0.28358209,0
1.50358E-3,34.258772282,0.664548146,0.023963409,0.298507463,0
1.5167E-3,34.561060797,0.667729199,0.023764542,0.298507463,0
1.54664E-3,34.868868269,0.67487805,0.023565676,0.298507463,0
1.5521E-3,35.02407801,0.676164991,0.023466242,0.298507463,0
1.56272E-3,35.335735708,0.678654644,0.023267376,0.298507463,0
1.58009E-3,35.650050563,0.682683784,0.023068509,0.298507463,0
1.58469E-3,35.808519104,0.683741283,0.022969076,0.313432836,0
1.59441E-3,36.126922453,0.685968544,0.02277021,0.313432836,0
1.61874E-3,36.288796926,0.69147027,0.022670777,0.328358209,0
1.62439E-3,36.613214389,0.692732933,0.02247191,0.328358209,0
1.62737E-3,36.775951437,0.693397526,0.022372477,0.328358209,0
1.63118E-3,37.101990613,0.694245871,0.02217361,0.328358209,0
1.64373E-3,37.266363789,0.697020127,0.022074177,0.328358209,0
1.65225E-3,37.596193081,0.698889599,0.021875311,0.343283582,0
1.65952E-3,37.762145521,0.700476221,0.021775877,0.343283582,0
1.67465E-3,38.095722359,0.703748926,0.021577011,0.343283582,0
1.67467E-3,38.263188983,0.703752861,0.021477578,0.343283582,0
1.68437E-3,38.599481264,0.705834426,0.021278711,0.343283582,0
1.69006E-3,38.768487605,0.707048007,0.021179278,0.343283582,0
1.70448E-3,39.109156114,0.71010096,0.020980412,0.343283582,0
1.72017E-3,39.281172729,0.71338478,0.020880978,0.343283582,0
1.73895E-3,39.628351243,0.717268278,0.020682112,0.343283582,0
1.74939E-3,39.803290536,0.719405988,0.020582679,0.343283582,0
1.76062E-3,40.155193531,0.721685667,0.020383812,0.343283582,0
1.76964E-3,40.332157236,0.723502303,0.020284379,0.343283582,0
1.77556E-3,40.509713553,0.724690078,0.020184946,0.343283582,0
1.79095E-3,40.867707675,0.727750722,0.019986079,0.343283582,0
1.79105E-3,41.046812894,0.727770499,0.019886646,0.358208955,0
1.792E-3,41.405165225,0.727956969,0.01968778,0.358208955,0
1.79248E-3,41.584412889,0.728052057,0.019588346,0.358208955,0
1.79425E-3,41.763837473,0.728401348,0.019488913,0.358208955,0
1.80587E-3,42.124670555,0.730685275,0.019290047,0.358208955,0
1.81182E-3,42.305852733,0.731847087,0.019190614,0.358208955,0
1.82694E-3,42.671192384,0.734776726,0.018991747,0.358208955,0
1.83646E-3,42.854837951,0.736603078,0.018892314,0.358208955,0
1.83992E-3,43.038829854,0.737264942,0.018792881,0.358208955,0
1.84754E-3,43.408255334,0.738714824,0.018594014,0.358208955,0
1.85215E-3,43.593470792,0.739589918,0.018494581,0.358208955,0
1.85315E-3,43.778785405,0.739777426,0.018395148,0.358208955,0
1.87758E-3,44.151888631,0.744355774,0.018196281,0.358208955,0
1.88486E-3,44.340374806,0.745704365,0.018096848,0.358208955,0
1.88688E-3,44.529062517,0.746076398,0.017997415,0.358208955,0
1.9084E-3,44.910712663,0.750015832,0.017798548,0.358208955,0
1.90889E-3,45.101601594,0.750104536,0.017699115,0.358208955,0
1.90935E-3,45.292536499,0.750187981,0.017599682,0.373134328,0
1.92928E-3,45.67824689,0.753779194,0.017400815,0.388059701,0
1.93311E-3,45.871557888,0.754463017,0.017301382,0.402985075,0
1.94534E-3,46.06609159,0.756634301,0.017201949,0.402985075,0
1.95523E-3,46.261615012,0.758377781,0.017102516,0.402985075,0
1.96284E-3,46.65389576,0.759708779,0.016903649,0.402985075,0
1.96627E-3,46.850523106,0.760307712,0.016804216,0.402985075,0
1.9696E-3,47.047482663,0.760885475,0.016704783,0.402985075,0
1.99213E-3,47.443793823,0.76476745,0.016505916,0.402985075,0
1.99235E-3,47.64302922,0.764806216,0.016406483,0.402985075,0
1.99686E-3,47.842715661,0.765575594,0.01630705,0.402985075,0
2.00662E-3,48.043377281,0.767230432,0.016207617,0.402985075,0
2.01932E-3,48.446231503,0.769369002,0.01600875,0.417910448,0
2.02228E-3,48.648459208,0.769863603,0.015909317,0.417910448,0
2.02605E-3,48.851063941,0.770493066,0.015809884,0.432835821,0
2.04438E-3,49.05550187,0.773529206,0.01571045,0.432835821,0
2.05764E-3,49.261265644,0.77570001,0.015611017,0.432835821,0
2.07139E-3,49.674387558,0.777929175,0.015412151,0.432835821,0
2.07731E-3,49.882118606,0.778882743,0.015312718,0.432835821,0
2.09059E-3,50.091177687,0.781005715,0.015213284,0.432835821,0
2.10352E-3,50.301529726,0.783053031,0.015113851,0.447761194,0
2.10378E-3,50.511907466,0.783093532,0.015014418,0.447761194,0
2.10698E-3,50.933245249,0.783596962,0.014815551,0.447761194,0
2.1208E-3,51.145325464,0.785759631,0.014716118,0.462686567,0
2.15013E-3,51.360337974,0.790275041,0.014616685,0.462686567,0
2.18774E-3,51.579111713,0.79592787,0.014517252,0.462686567,0
2.1924E-3,51.798351332,0.796617363,0.014417818,0.462686567,0
2.19364E-3,52.017715147,0.796800776,0.014318385,0.462686567,0
